Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC
428,"(477, 476)",0.06253730077257669,0.030252859723058398,0.001658374792703151,0.06250784970455278,0.03640534911099707,0.001658374792703151
429,"(476, 475)",0.06253730077257667,0.029378090667706025,0.001658374792703151,0.06269968596101749,0.03655653228250985,0.001658374792703151
430,"(475, 474)",0.06253730077257667,0.02855248828069511,0.001658374792703151,0.06304704834214256,0.036808692467342204,0.001658374792703151
431,"(474, 473)",0.06253730077257667,0.0277720207253886,0.001658374792703151,0.06351434332752827,0.03721188558733685,0.001658374792703151
432,"(473, 472)",0.06253730077257667,0.027033085268537614,0.001658374792703151,0.06404552550112078,0.03765925555833125,0.001658374792703151
433,"(472, 108)",0.06253730077257667,0.02633245267363916,0.0024875621890547263,0.06528424397479135,0.0381464494701882,0.0024875621890547263
434,"(108, 109)",0.0416837501224694,0.03257434567701159,0.003316749585406302,0.051003693221983684,0.03813318155947638,0.003316749585406302
435,"(109, 645)",0.04516943373758877,0.033050150726226364,0.0024875621890547263,0.05357937262110468,0.038033365921347255,0.0024875621890547263
436,"(645, 646)",0.04516943373758877,0.032005520023353946,0.001658374792703151,0.0517640409725683,0.037553714890701875,0.001658374792703151
437,"(646, 647)",0.04516943373758877,0.03102490224325993,0.001658374792703151,0.051565057617704704,0.03740810819194144,0.001658374792703151
438,"(647, 118)",0.04516943373758877,0.030102588423233406,0.001658374792703151,0.05142659310814955,0.037291280148423006,0.001658374792703151
439,"(118, 957)",0.05122094198702848,0.03124433275473458,0.0024875621890547263,0.058072485456396025,0.0371935235158057,0.0024875621890547263
440,"(957, 120)",0.05122094198702848,0.03030150753768844,0.0024875621890547263,0.0583750809576334,0.036977984914453914,0.0024875621890547263
441,"(120, 663)",0.021168133514080135,0.029423963695805987,0.001658374792703151,0.04417923258229862,0.03657648914230256,0.001658374792703151
442,"(663, 664)",0.021168133514080135,0.028595817328211693,0.001658374792703151,0.043888135392706355,0.03636363636363636,0.001658374792703151
443,"(664, 665)",0.021168133514080135,0.027813011692534768,0.001658374792703151,0.043658235810605135,0.03617927641447171,0.001658374792703151
444,"(665, 666)",0.021168133514080135,0.02707192242075963,0.001658374792703151,0.043519637549135744,0.03606675040373228,0.001658374792703151
445,"(666, 667)",0.021168133514080135,0.02636930141029846,0.001658374792703151,0.04347224885865546,0.03602903832939981,0.001658374792703151
446,"(668, 669)",0.02616309875243424,0.026517733459398844,0.001658374792703151,0.02397081991856242,0.03528895391367959,0.001658374792703151
447,"(669, 670)",0.02616309875243424,0.02584322633180474,0.001658374792703151,0.024021066161290204,0.035325131810193325,0.001658374792703151
448,"(670, 671)",0.02616309875243424,0.025202181681399285,0.001658374792703151,0.02416148693022924,0.03543307086614173,0.001658374792703151
449,"(671, 672)",0.02616309875243424,0.024592169657422513,0.001658374792703151,0.02440634833591816,0.035609885729471165,0.001658374792703151
450,"(672, 121)",0.02616309875243424,0.024010990104923646,0.0024875621890547263,0.02848460107157403,0.036019353682575715,0.0024875621890547263
451,"(121, 956)",0.028077799109569708,0.02939742589703588,0.0024875621890547263,0.03152109109130266,0.03615866638683177,0.0024875621890547263
452,"(956, 119)",0.028077799109569708,0.028561278863232682,0.0024875621890547263,0.032687386267905905,0.03639326453014666,0.0024875621890547263
453,"(119, 650)",0.0346948521569194,0.028507942511346446,0.0024875621890547263,0.03822057218670128,0.03680307607800055,0.0024875621890547263
454,"(650, 649)",0.0346948521569194,0.027727324979882745,0.001658374792703151,0.037928784780797656,0.03691686053630464,0.001658374792703151
455,"(649, 648)",0.0346948521569194,0.026988318489012217,0.001658374792703151,0.038134846594203325,0.03705866084872323,0.001658374792703151
456,"(648, 110)",0.0346948521569194,0.026287682280881488,0.0024875621890547263,0.0397783015259717,0.03755956273941886,0.0024875621890547263
457,"(110, 111)",0.047119548120146765,0.032758386527230746,0.003316749585406302,0.04384833425606165,0.0379543666404406,0.003316749585406302
458,"(111, 564)",0.040912421007898,0.03268115549292721,0.0024875621890547263,0.04150790202085562,0.03769456773144965,0.0024875621890547263
459,"(564, 481)",0.040912421007898,0.03166268476463021,0.001658374792703151,0.03989770711467968,0.03721877603925562,0.001658374792703151
460,"(481, 480)",0.04091242100789799,0.0307057745187901,0.001658374792703151,0.03936641933963145,0.036781749420519705,0.001658374792703151
461,"(480, 479)",0.04091242100789799,0.029805007043471814,0.001658374792703151,0.038897477631347044,0.03638777419062849,0.001658374792703151
462,"(479, 478)",0.040912421007897985,0.028955582232893157,0.001658374792703151,0.038540708692054414,0.03610021851707726,0.001658374792703151
463,"(478, 570)",0.040912421007897985,0.028153232019048954,0.001658374792703151,0.038304832340335805,0.03590461162880705,0.001658374792703151
464,"(570, 78)",0.040912421007897985,0.027394148646192985,0.0024875621890547263,0.038610237647989654,0.03583313525077252,0.0024875621890547263
465,"(78, 79)",0.02217158788812963,0.03133444190397007,0.0024875621890547263,0.016778867677245263,0.03557627068645093,0.0024875621890547263
466,"(80, 81)",0.02794415525433674,0.03031826637840012,0.003316749585406302,0.0322023909236081,0.03605488953331938,0.003316749585406302
467,"(81, 444)",0.022829342045140654,0.031211987887885297,0.0024875621890547263,0.02679490255633382,0.036288138653186496,0.0024875621890547263
468,"(444, 445)",0.022829342045140654,0.03028020488098825,0.001658374792703151,0.025405001691137314,0.03636363636363636,0.001658374792703151
469,"(445, 446)",0.022829342045140654,0.029402442889533607,0.001658374792703151,0.02563899108307142,0.0365498848345254,0.001658374792703151
470,"(446, 447)",0.022829342045140665,0.028574136378713928,0.001658374792703151,0.02603323651767523,0.036871713342301576,0.001658374792703151
471,"(447, 955)",0.022829342045140665,0.02779122018665745,0.001658374792703151,0.026513201836310275,0.037269384097159984,0.001658374792703151
472,"(955, 100)",0.022829342045140654,0.02705006280279921,0.0024875621890547263,0.027685188590770026,0.03772522522522523,0.0024875621890547263
473,"(100, 101)",0.01602063449465444,0.03196056606773732,0.003316749585406302,0.022745602508681573,0.0380129861942886,0.003316749585406302
474,"(101, 104)",0.026694558558062617,0.03271661874016602,0.0024875621890547263,0.03423900190752375,0.038468899521531104,0.0024875621890547263
475,"(104, 105)",0.09079380614247769,0.03290407071919677,0.003316749585406302,0.08582240802929633,0.038992531281321734,0.003316749585406302
476,"(105, 639)",0.07560625840399168,0.03186682520808561,0.001658374792703151,0.0721245491786804,0.03876442415865771,0.001658374792703151
477,"(639, 640)",0.07560625840399168,0.030892976074593986,0.001658374792703151,0.07194046771985237,0.038598175708113296,0.001658374792703151
478,"(640, 641)",0.07560625840399168,0.029976883497800203,0.001658374792703151,0.07183112945213588,0.03850205918973278,0.001658374792703151
479,"(641, 138)",0.07560625840399168,0.029113557358053304,0.0024875621890547263,0.0727213523030373,0.03851927560765275,0.0024875621890547263
480,"(138, 140)",0.06332929806191108,0.031962260150535354,0.003316749585406302,0.06937518526639425,0.0383587786259542,0.003316749585406302
481,"(140, 678)",0.07118242523379707,0.032766396783133186,0.0024875621890547263,0.07877988239491547,0.03819840364880274,0.0024875621890547263
482,"(678, 679)",0.07118242523379707,0.03174770316160792,0.001658374792703151,0.07774078765660335,0.03793049221575719,0.001658374792703151
483,"(679, 680)",0.07118242523379707,0.03079044117647059,0.001658374792703151,0.07746416814841728,0.03769456773144965,0.001658374792703151
484,"(680, 681)",0.07118242523379707,0.029889216585293317,0.001658374792703151,0.07721831644602431,0.03748717789313357,0.001658374792703151
485,"(681, 764)",0.07118242523379707,0.0290392487358536,0.001658374792703151,0.07701224473973622,0.037315510999721524,0.001658374792703151
486,"(764, 765)",0.07118242523379707,0.028236285734354147,0.001658374792703151,0.07685664884646308,0.037188935829041904,0.001658374792703151
487,"(677, 676)",0.013692946058091286,0.022610097677121806,0.001658374792703151,0.014404909404176876,0.03627831423156755,0.001658374792703151
488,"(676, 675)",0.013692946058091286,0.02212397497752747,0.001658374792703151,0.01459987739502026,0.03643284393692224,0.001658374792703151
489,"(675, 674)",0.013692946058091286,0.02165831582350089,0.001658374792703151,0.01484911338809929,0.036629814117361194,0.001658374792703151
490,"(674, 673)",0.013692946058091286,0.021211854718142645,0.001658374792703151,0.015216992137755828,0.03687960612825296,0.001658374792703151
491,"(673, 141)",0.013692946058091286,0.020783428404018818,0.001658374792703151,0.015819365432246407,0.0374162323157111,0.001658374792703151
492,"(141, 139)",0.05823604721604367,0.03203017104005099,0.003316749585406302,0.05001704355243344,0.038240796524717,0.003316749585406302
493,"(139, 642)",0.04545520729393905,0.03104646672673446,0.001658374792703151,0.04144500400221966,0.038134387351778654,0.001658374792703151
494,"(642, 643)",0.04545520729393905,0.03012138468454968,0.001658374792703151,0.0415207466090826,0.03820082356667723,0.001658374792703151
495,"(643, 644)",0.04545520729393905,0.02924983628822973,0.001658374792703151,0.041642134663213586,0.03830638757424642,0.001658374792703151
496,"(644, 106)",0.04545520729393905,0.02842730529888742,0.0024875621890547263,0.04252616878921824,0.03848117421825144,0.0024875621890547263
497,"(106, 107)",0.005858902811897179,0.03212573255194459,0.003316749585406302,0.012626144150978442,0.038136799165164596,0.003316749585406302
498,"(107, 102)",0.016529776199683974,0.03282436515064914,0.0024875621890547263,0.021053031213983338,0.03811871799734497,0.0024875621890547263
499,"(102, 103)",0.041787366854355495,0.03290407071919677,0.003316749585406302,0.03396566052195425,0.037951977845611606,0.003316749585406302
500,"(103, 954)",0.028802108728204302,0.03187019370524035,0.001658374792703151,0.02439115234000754,0.03745806932538204,0.001658374792703151
501,"(954, 451)",0.0288021087282043,0.030899308224442736,0.001658374792703151,0.023853958181707262,0.037008623070549605,0.001658374792703151
502,"(451, 450)",0.0288021087282043,0.02998582759392327,0.001658374792703151,0.023374795672446266,0.03661646830216177,0.001658374792703151
503,"(450, 449)",0.0288021087282043,0.029124806800618238,0.001658374792703151,0.022946554214911485,0.03627285851780558,0.001658374792703151
504,"(449, 448)",0.0288021087282043,0.02831185294739066,0.001658374792703151,0.02263885590855882,0.03601074947745596,0.001658374792703151
505,"(448, 82)",0.02880210872820431,0.02754305029004705,0.0024875621890547263,0.02408947517835514,0.036009674240840825,0.0024875621890547263
506,"(82, 83)",0.029591068473833172,0.03091752762324711,0.003316749585406302,0.029013844214678307,0.03567097518412257,0.003316749585406302
507,"(105, 106)",0.014357672219813794,0.03185840707964602,0.0024875621890547263,0.016859827631457575,0.03833926754832147,0.0024875621890547263
508,"(106, 467)",0.053953976701855706,0.03213429256594724,0.0024875621890547263,0.04848666466081263,0.03841376015289059,0.0024875621890547263
509,"(467, 468)",0.05395397670185569,0.031144281176561733,0.001658374792703151,0.048020798770743243,0.03814886280960365,0.001658374792703151
510,"(468, 471)",0.05395397670185569,0.030213448241306746,0.001658374792703151,0.047896184640889676,0.03810185770251485,0.001658374792703151
511,"(471, 109)",0.05395397670185569,0.029336641611325986,0.0024875621890547263,0.04923370934057888,0.038197193804833246,0.0024875621890547263
512,"(109, 110)",0.05046829308673627,0.03303928551860172,0.003316749585406302,0.046557965396444474,0.03818872704243192,0.003316749585406302
513,"(110, 565)",0.038043597123509,0.03277084861824407,0.0024875621890547263,0.04164570673863594,0.03783529411764706,0.0024875621890547263
514,"(565, 566)",0.03804359712350901,0.031745196104237955,0.001658374792703151,0.03947478794608101,0.037333993746710835,0.001658374792703151
515,"(566, 567)",0.03804359712350902,0.030781796370504606,0.001658374792703151,0.038980157715916446,0.03691460055096419,0.001658374792703151
516,"(567, 568)",0.038043597123509035,0.029875148632580263,0.001658374792703151,0.038594610466089245,0.03659313651121158,0.001658374792703151
517,"(568, 569)",0.03804359712350905,0.029020381644488294,0.001658374792703151,0.038369467250969805,0.03640754716981132,0.001658374792703151
518,"(569, 113)",0.038043597123509056,0.02821316614420063,0.0024875621890547263,0.039037381281858914,0.03636802267724134,0.0024875621890547263
519,"(113, 114)",0.02869602883310287,0.0318760902891579,0.0024875621890547263,0.02384055656917845,0.03588431325874792,0.0024875621890547263
520,"(115, 112)",0.02091418197165395,0.030856616518268345,0.0024875621890547263,0.009717949528807954,0.035753461207791055,0.0024875621890547263
521,"(112, 559)",0.04687956769117356,0.031333627789758116,0.0024875621890547263,0.03836909607405804,0.03624887285843102,0.0024875621890547263
522,"(559, 560)",0.046879567691173574,0.03039467715106608,0.001658374792703151,0.03788753111443034,0.0362968759405285,0.001658374792703151
523,"(560, 561)",0.04687956769117356,0.02951036288447892,0.001658374792703151,0.03812233603372545,0.03649679215591333,0.001658374792703151
524,"(561, 562)",0.04687956769117356,0.028676050979646185,0.001658374792703151,0.038525024707774067,0.036832300033594965,0.001658374792703151
525,"(562, 563)",0.04687956769117356,0.027887617065556713,0.001658374792703151,0.03903368829286426,0.03726823238566131,0.001658374792703151
526,"(563, 111)",0.04687956769117356,0.02714137822388261,0.0024875621890547263,0.041103345005579786,0.03777840428531153,0.0024875621890547263
527,"(111, 108)",0.053086694803422506,0.03266699171136031,0.003316749585406302,0.04344522112993596,0.038011788066946134,0.003316749585406302
528,"(108, 470)",0.07394024545352985,0.032583146462053875,0.0024875621890547263,0.05804852415611642,0.03815127645439879,0.0024875621890547263
529,"(470, 469)",0.07394024545352985,0.03156572266136209,0.001658374792703151,0.057181575015405904,0.03808260704812429,0.001658374792703151
530,"(469, 466)",0.07394024545352985,0.030609913957207035,0.001658374792703151,0.05734646480097119,0.03824686033236078,0.001658374792703151
531,"(466, 107)",0.07394024545352985,0.029710287741426884,0.0024875621890547263,0.058507686020277526,0.03853035143769968,0.0024875621890547263
532,"(107, 104)",0.06326937206574285,0.032820791944482244,0.0024875621890547263,0.049094024604033434,0.03856608359182629,0.0024875621890547263
533,"(86, 87)",0.014475307698661856,0.030390847466169393,0.0024875621890547263,0.012292104360070239,0.03481323249235033,0.0024875621890547263
534,"(87, 434)",0.03559802513958093,0.030274883896071293,0.0024875621890547263,0.03170853787786647,0.03499912937489117,0.0024875621890547263
535,"(434, 435)",0.03559802513958093,0.02939670932358318,0.001658374792703151,0.03087346737933735,0.03506935357236326,0.001658374792703151
536,"(435, 436)",0.03559802513958093,0.028568044533933436,0.001658374792703151,0.031106096960143072,0.035242548217416715,0.001658374792703151
537,"(436, 437)",0.03559802513958093,0.027784817417348232,0.001658374792703151,0.03149980450750146,0.03554167157845102,0.001658374792703151
538,"(437, 438)",0.03559802513958093,0.027043390514631685,0.001658374792703151,0.031979769826136484,0.03591102641217282,0.001658374792703151
539,"(438, 96)",0.03559802513958093,0.026340504532051983,0.0024875621890547263,0.033187579935382024,0.03633405639913232,0.0024875621890547263
540,"(96, 97)",0.04776709088067232,0.03218231307039547,0.003316749585406302,0.04042616766033473,0.03672015345735773,0.003316749585406302
541,"(97, 601)",0.04748530479037693,0.031521994824747115,0.0024875621890547263,0.04371836451362147,0.036573161485974226,0.0024875621890547263
542,"(601, 602)",0.04748530479037693,0.030570342205323193,0.001658374792703151,0.04327377230967495,0.036436146107133145,0.001658374792703151
543,"(602, 603)",0.04748530479037693,0.029674466671587806,0.001658374792703151,0.04316878956828916,0.03635486690983631,0.001658374792703151
544,"(603, 604)",0.04748530479037693,0.02882960413080895,0.001658374792703151,0.043102425085624424,0.03630124616218169,0.001658374792703151
545,"(604, 142)",0.04748530479037693,0.028031518025242314,0.0024875621890547263,0.04396302326448848,0.03644605621033545,0.0024875621890547263
546,"(142, 144)",0.061948085683919116,0.0324019344438474,0.003316749585406302,0.049773561066307315,0.03674924581771643,0.003316749585406302
547,"(144, 783)",0.056925297366401076,0.03162697996433442,0.0024875621890547263,0.04626887959889274,0.036484646800786565,0.0024875621890547263
548,"(783, 784)",0.05692529736640107,0.03067219410463135,0.001658374792703151,0.045287723688132,0.0362510520620416,0.001658374792703151
549,"(781, 782)",0.11471362493430573,0.025992499676710204,0.001658374792703151,0.06590726751148467,0.036898788397992904,0.001658374792703151
550,"(782, 145)",0.11471362493430573,0.025344121046548283,0.0024875621890547263,0.066929786870666,0.03723486368828923,0.0024875621890547263
551,"(145, 143)",0.08452337913992279,0.032106916564613175,0.003316749585406302,0.0561763766746101,0.037154564219476875,0.003316749585406302
552,"(143, 608)",0.08020052590953257,0.032870887732017774,0.0024875621890547263,0.05338053661111783,0.03735596580349399,0.0024875621890547263
553,"(608, 607)",0.08020052590953257,0.03183738120380148,0.001658374792703151,0.05229503209766684,0.03720384995064166,0.001658374792703151
554,"(607, 606)",0.08020052590953257,0.03086688336617952,0.001658374792703151,0.052368663271192745,0.037265929176194305,0.001658374792703151
555,"(606, 605)",0.08020052590953257,0.029953802593015746,0.001658374792703151,0.052483786135433086,0.037358280156124156,0.001658374792703151
556,"(605, 99)",0.08020052590953257,0.02909318987769281,0.0024875621890547263,0.05312855942628456,0.03749766805546919,0.0024875621890547263
557,"(99, 98)",0.0595941833940637,0.03212915601023018,0.003316749585406302,0.042494218175967755,0.0371935235158057,0.003316749585406302
558,"(98, 443)",0.05391788530864938,0.03283866575901974,0.0024875621890547263,0.03757849497833448,0.03704613872335197,0.0024875621890547263
559,"(443, 442)",0.053917885308649396,0.03180883051115683,0.001658374792703151,0.036045536370833346,0.03660646532098953,0.001658374792703151
560,"(442, 441)",0.0539178853086494,0.030841623404853847,0.001658374792703151,0.03556568573925175,0.036222742836547125,0.001658374792703151
561,"(441, 440)",0.0539178853086494,0.029931500049637644,0.001658374792703151,0.03513675615939631,0.035886448848419926,0.001658374792703151
562,"(440, 439)",0.0539178853086494,0.029073551746582774,0.001658374792703151,0.03482844064569704,0.035629874734105414,0.001658374792703151
563,"(439, 85)",0.0539178853086494,0.02826341692055308,0.0024875621890547263,0.035581661147076823,0.03562355999291073,0.0024875621890547263
564,"(85, 84)",0.031147168720711795,0.03109930632558859,0.0024875621890547263,0.02317229084723733,0.03515522518583297,0.0024875621890547263
565,"(590, 591)",0.04123360671450108,0.027264711866705853,0.001658374792703151,0.02866803723098799,0.03264311814859927,0.001658374792703151
566,"(591, 592)",0.04123360671450108,0.02654984149348362,0.001658374792703151,0.029078127550865477,0.032907662082514735,0.001658374792703151
567,"(592, 92)",0.04123360671450109,0.02587150058993886,0.001658374792703151,0.0295105436171454,0.03319113802119169,0.001658374792703151
568,"(92, 93)",0.052286961425501176,0.029726398816859748,0.003316749585406302,0.03936818215604124,0.03349441759706716,0.003316749585406302
569,"(93, 610)",0.03938920952112264,0.028881385156979668,0.001658374792703151,0.03442642253335978,0.03271484375,0.001658374792703151
570,"(610, 612)",0.03938920952112264,0.028083084947839045,0.001658374792703151,0.03360625858425545,0.03226842189757585,0.001658374792703151
571,"(612, 614)",0.03938920952112263,0.02732772880741429,0.001658374792703151,0.03316580801367993,0.03204634230595488,0.001658374792703151
572,"(614, 615)",0.03938920952112263,0.026611942274592876,0.001658374792703151,0.03299501289150065,0.03195379153198029,0.001658374792703151
573,"(615, 618)",0.039389209521122626,0.025932695409095798,0.001658374792703151,0.03289154580655093,0.03189210630702102,0.001658374792703151
574,"(618, 146)",0.03938920952112261,0.02528725991780592,0.001658374792703151,0.03282798380878032,0.03185251703555016,0.001658374792703151
575,"(146, 619)",0.05417007696811999,0.028740973761349826,0.0024875621890547263,0.038320558456105616,0.03195379153198029,0.0024875621890547263
576,"(619, 148)",0.05417007696811999,0.02794124461331727,0.0024875621890547263,0.04210497961670657,0.031871878220883214,0.0024875621890547263
577,"(148, 799)",0.04006106921756892,0.027201371346084444,0.001658374792703151,0.039791360917004095,0.03140706789239303,0.001658374792703151
578,"(799, 800)",0.040061069217568905,0.026499670402109425,0.001658374792703151,0.03911339724830555,0.03100974518526137,0.001658374792703151
579,"(800, 801)",0.040061069217568905,0.025833261931282665,0.001658374792703151,0.038583904846375194,0.03070186604210687,0.001658374792703151
580,"(795, 794)",0.04709587149545039,0.021775635122691078,0.001658374792703151,0.033559626863693,0.03143408226033467,0.001658374792703151
581,"(794, 793)",0.04709587149545039,0.02132362041833902,0.001658374792703151,0.03398542769968357,0.031689308143048586,0.001658374792703151
582,"(793, 792)",0.04709587149545039,0.02088998978018742,0.001658374792703151,0.03451501316971204,0.03201741577508164,0.001658374792703151
583,"(792, 149)",0.04709587149545039,0.020473644003055767,0.0024875621890547263,0.03623050793155173,0.032441156691324816,0.0024875621890547263
584,"(149, 620)",0.04402168502806394,0.027884393063583816,0.0024875621890547263,0.0353729217932559,0.03236801846533723,0.0024875621890547263
585,"(620, 147)",0.04402168502806394,0.02713099817776878,0.0024875621890547263,0.03721417028746505,0.03254182406907717,0.0024875621890547263
586,"(147, 617)",0.04415869018210013,0.027835479850436228,0.0024875621890547263,0.04195575648562544,0.032932823593664666,0.0024875621890547263
587,"(617, 616)",0.04415869018210013,0.027093208725540854,0.001658374792703151,0.041581604708385365,0.03297604724926173,0.001658374792703151
588,"(616, 613)",0.04415869018210013,0.026389496717724288,0.001658374792703151,0.041688011356564476,0.03304290646062798,0.001658374792703151
589,"(613, 611)",0.04415869018210013,0.025721415317678676,0.001658374792703151,0.04187778131997659,0.03314370516942864,0.001658374792703151
590,"(611, 609)",0.04415869018210013,0.025086325248575115,0.001658374792703151,0.04236041030511739,0.03343591449721368,0.001658374792703151
591,"(609, 94)",0.04415869018210013,0.02448184161913075,0.0024875621890547263,0.044468383117138785,0.03410344145010322,0.0024875621890547263
592,"(94, 95)",0.04201305597416332,0.0288,0.003316749585406302,0.04587856567367719,0.0338497810710677,0.003316749585406302
593,"(95, 596)",0.04426089928412334,0.02942539953641576,0.0024875621890547263,0.050578050144664724,0.03408416471186728,0.0024875621890547263
594,"(596, 595)",0.04426089928412334,0.028594461305007587,0.001658374792703151,0.04984623639992269,0.03378529807261318,0.001658374792703151
595,"(595, 594)",0.04426089928412334,0.027809163649779787,0.001658374792703151,0.04944972315339878,0.033506515155724725,0.001658374792703151
596,"(93, 94)",0.01206787638570632,0.028870322935867665,0.0024875621890547263,0.009194603239348384,0.03398044574680905,0.0024875621890547263
597,"(94, 597)",0.014213510593643126,0.028808255500083604,0.0024875621890547263,0.012888351349421552,0.03417592382679664,0.0024875621890547263
598,"(597, 598)",0.014213510593643126,0.028011334603056628,0.001658374792703151,0.012756220938812856,0.03423218847573091,0.001658374792703151
599,"(598, 599)",0.014213510593643126,0.027257317210984292,0.001658374792703151,0.013251899432305791,0.03455587392550143,0.001658374792703151
600,"(599, 600)",0.014213510593643126,0.026542829474425565,0.001658374792703151,0.014245023411223228,0.035308584143342314,0.001658374792703151
601,"(600, 97)",0.014213510593643126,0.025864842258777103,0.0024875621890547263,0.016624154029544033,0.03625977149729405,0.0024875621890547263
602,"(97, 99)",0.014495296683938537,0.031512110997883515,0.003316749585406302,0.015936522782140188,0.03684242683448402,0.003316749585406302
603,"(99, 485)",0.03510163919940757,0.03213600511617992,0.0024875621890547263,0.025872621258967332,0.03759586009102812,0.0024875621890547263
604,"(485, 484)",0.03510163919940758,0.031144281176561733,0.001658374792703151,0.025000989252640455,0.03775002347638276,0.001658374792703151
605,"(484, 101)",0.03510163919940759,0.03021193446565459,0.0024875621890547263,0.026406394401457922,0.03815127645439879,0.0024875621890547263
606,"(101, 102)",0.02442771513599938,0.032713068952422285,0.0024875621890547263,0.015433262547151189,0.03784241739621576,0.0024875621890547263
607,"(103, 100)",0.012155382607478952,0.03185840707964602,0.0024875621890547263,0.008232222715460057,0.037600548731059426,0.0024875621890547263
608,"(100, 482)",0.018964090157965206,0.031967343476647404,0.0024875621890547263,0.015091742353551435,0.037506997574174285,0.0024875621890547263
609,"(482, 483)",0.018964090157965206,0.030985843118111044,0.001658374792703151,0.014330558600457332,0.037122541324222,0.001658374792703151
610,"(483, 98)",0.018964090157965206,0.030062817828297936,0.0024875621890547263,0.014573202419331315,0.03696098562628337,0.0024875621890547263
611,"(98, 96)",0.024640388243379517,0.03282615204551022,0.003316749585406302,0.017115591664760586,0.03687058607722645,0.003316749585406302
612,"(96, 950)",0.01247132250228799,0.03219262185681491,0.0024875621890547263,0.009210850733292593,0.035947420191361885,0.0024875621890547263
613,"(950, 951)",0.01247132250228799,0.03120068300002587,0.001658374792703151,0.007191301593066876,0.03500827309936428,0.001658374792703151
614,"(951, 952)",0.01247132250228799,0.030268045376970185,0.001658374792703151,0.006384021665341453,0.03441879049059619,0.001658374792703151
615,"(952, 953)",0.012471322502287994,0.02938954550993055,0.001658374792703151,0.006088142447247567,0.034231216826090656,0.001658374792703151
616,"(953, 95)",0.012471322502288005,0.028560602472410362,0.0024875621890547263,0.008152265178506073,0.03419821352615908,0.0024875621890547263
617,"(95, 92)",0.010223479192327896,0.029416786594141035,0.0024875621890547263,0.005905677160915625,0.033451680905358924,0.0024875621890547263
618,"(148, 149)",0.013279132231878866,0.027184816175641863,0.0024875621890547263,0.007908400254418678,0.032094954226101764,0.0024875621890547263
619,"(149, 634)",0.016353318699265307,0.027895357712858233,0.0024875621890547263,0.010558199959657047,0.032207237281345974,0.0024875621890547263
620,"(634, 633)",0.016353318699265307,0.027151766215638157,0.001658374792703151,0.009758179293129002,0.0320021228605546,0.001658374792703151
621,"(633, 632)",0.016353318699265307,0.02644678844762176,0.001658374792703151,0.009924290199071702,0.03199702846833462,0.001658374792703151
622,"(632, 631)",0.01635331869926531,0.02577749278614941,0.001658374792703151,0.010622621463013694,0.03251287304882323,0.001658374792703151
623,"(631, 630)",0.01635331869926531,0.025141237048927432,0.001658374792703151,0.011657540246236355,0.03313095794071592,0.001658374792703151
624,"(630, 629)",0.01635331869926531,0.024535633633755823,0.001658374792703151,0.012884421341976494,0.03395557057183884,0.001658374792703151
625,"(629, 628)",0.016353318699265314,0.023958519578043985,0.001658374792703151,0.014234060311443841,0.034929185854548614,0.001658374792703151
626,"(628, 144)",0.016353318699265314,0.023407930746685818,0.0024875621890547263,0.01668880547593237,0.0360344209394048,0.0024875621890547263
627,"(144, 145)",0.021376107016783302,0.03161371500471846,0.003316749585406302,0.021254173055373825,0.036763809291549814,0.003316749585406302
628,"(145, 637)",0.05156635281116622,0.032113756191084836,0.0024875621890547263,0.03160821909254407,0.03735480873470652,0.0024875621890547263
629,"(637, 638)",0.05156635281116622,0.03112338382926011,0.001658374792703151,0.030771513076656185,0.037648674804108266,0.001658374792703151
630,"(638, 140)",0.05156635281116622,0.030192269176847586,0.0024875621890547263,0.03489441414171953,0.03814886280960365,0.0024875621890547263
631,"(140, 141)",0.043713225639280096,0.03274682306940371,0.0024875621890547263,0.03098224263424148,0.03806698020895805,0.0024875621890547263
632,"(139, 138)",0.011950964403432355,0.031038476386565435,0.0024875621890547263,0.011557361526330983,0.038021375200983636,0.0024875621890547263
633,"(138, 636)",0.0242279247455131,0.0319690382780193,0.0024875621890547263,0.01964632683066074,0.03798544836057829,0.0024875621890547263
634,"(636, 635)",0.0242279247455131,0.03098743544284283,0.001658374792703151,0.01892265781895134,0.037521000560014936,0.001658374792703151
635,"(635, 143)",0.024227924745513104,0.030064316697412375,0.0024875621890547263,0.01923903766223438,0.03727514372256908,0.0024875621890547263
636,"(143, 142)",0.028550777975903382,0.03286014005067982,0.003316749585406302,0.02032849889838587,0.03705410636925062,0.003316749585406302
637,"(142, 627)",0.014087997082361364,0.032418483374102844,0.0024875621890547263,0.01263857498354618,0.03613266620726848,0.0024875621890547263
638,"(627, 626)",0.014087997082361364,0.03141852286049238,0.001658374792703151,0.010006743676684601,0.03502047216656503,0.001658374792703151
639,"(626, 625)",0.014087997082361364,0.03047840481184766,0.001658374792703151,0.008649173637574127,0.03405432879652115,0.001658374792703151
640,"(625, 624)",0.014087997082361364,0.029592913405148087,0.001658374792703151,0.007486401455511134,0.03325337083298867,0.001658374792703151
641,"(624, 623)",0.014087997082361364,0.0287574218470563,0.001658374792703151,0.006700954004367955,0.03274949083503055,0.001658374792703151
642,"(623, 622)",0.014087997082361364,0.027967811507154286,0.001658374792703151,0.00638871444551911,0.032568187955711585,0.001658374792703151
643,"(622, 621)",0.014087997082361364,0.027220404017605237,0.001658374792703151,0.0063349415930839745,0.032533923224257466,0.001658374792703151
