Nodo,BC,CC,DC,DiBC,DiCC,DiDC
83,0.07838837096919526,0.03722673792821883,0.003988035892323031,0.09686469836140585,0.03212889999359344,0.003988035892323031
84,0.04293099613448601,0.0364979440340599,0.002991026919242273,0.08675690532157063,0.03232772513375878,0.002991026919242273
85,0.07378650484602356,0.03706167091601079,0.003988035892323031,0.09333184321378425,0.03206419232121735,0.003988035892323031
86,0.05473020600732857,0.0359459556320109,0.002991026919242273,0.08675690532157063,0.031318303878099044,0.002991026919242273
87,0.09964444980657108,0.036492632344915406,0.003988035892323031,0.07504520315025939,0.031216931216931216,0.003988035892323031
88,0.031622650586732734,0.03437050236447125,0.002991026919242273,0.08352035898766988,0.030600726118924854,0.002991026919242273
89,0.025634018353536278,0.03486997635933806,0.002991026919242273,0.08352035898766988,0.02969476270835184,0.002991026919242273
90,0.0995904469884205,0.0358227079538555,0.003988035892323031,0.08643697033602168,0.029679824820974136,0.003988035892323031
91,0.0932295825591155,0.035295773656614,0.003988035892323031,0.09814867250733315,0.031216931216931216,0.003988035892323031
92,0.027204953279735104,0.03445314646881011,0.002991026919242273,0.05377423475225883,0.030614736585068067,0.002991026919242273
93,0.03394913050751456,0.03472270303953472,0.002991026919242273,0.05377423475225883,0.029707955689828803,0.002991026919242273
94,0.06504528143866471,0.035653348499928905,0.003988035892323031,0.058717484084198315,0.029613227044582226,0.003988035892323031
95,0.06729232496626028,0.035369207983637775,0.003988035892323031,0.05669084610061093,0.030252759847982143,0.003988035892323031
96,0.05677998708325365,0.03785762814222088,0.003988035892323031,0.060060894038900275,0.03310995939656026,0.003988035892323031
97,0.0658205224407876,0.038253241800152556,0.003988035892323031,0.06208753202248773,0.0324165346950648,0.003988035892323031
98,0.043537907483329856,0.0384910584081664,0.003988035892323031,0.07834753410242518,0.033765359367109914,0.003988035892323031
99,0.06417791355137561,0.038900093080980455,0.003988035892323031,0.09366667944452528,0.03301622831561276,0.003988035892323031
100,0.042123514182163896,0.039365752188076454,0.003988035892323031,0.03441428486055092,0.03292518793290221,0.003988035892323031
101,0.050292940737952624,0.03979369172783178,0.003988035892323031,0.04973343020265099,0.033676929792163315,0.003988035892323031
102,0.02958408719398249,0.03972591888466413,0.002991026919242273,0.03975606024996765,0.033886279941889925,0.002991026919242273
103,0.028342581701164805,0.039299427944518454,0.002991026919242273,0.03975606024996764,0.032778848981992875,0.002991026919242273
